ITNO,ITEM,ShadeName,ShadeNo,Code,Rate,Pckng,Ptype,Range
11932,Diamond Overall Plasticoat 7801,MEADOW SWEET,7863,K7863,5607,14.56,Drum,OVERALL RANGE
11933,Diamond Overall Plasticoat 7801,PURPLE PARTY,7864,K7864,5607,14.56,Drum,OVERALL RANGE
11934,Diamond Overall Plasticoat 7801,WINTER MOSS,7865,K7865,5607,14.56,Drum,OVERALL RANGE
11935,Diamond Overall Plasticoat 7801,MAUVE,7866,K7866,5607,14.56,Drum,OVERALL RANGE
11936,Diamond Overall Plasticoat 7801,SEA TEAL,7867,K7867,5607,14.56,Drum,OVERALL RANGE
11937,Diamond Overall Plasticoat 7801,GRAY DRAWING,7868,K7868,5607,14.56,Drum,OVERALL RANGE
11938,Diamond Overall Plasticoat 7801,GRADEN PATH,7869,K7869,5607,14.56,Drum,OVERALL RANGE
11939,Diamond Overall Plasticoat 7801,FLAME ORANGE,7870,K7870,5607,14.56,Drum,OVERALL RANGE
11940,Diamond Overall Plasticoat 7801,WHITE,7801,G7801,1444,3.64,Gallon,OVERALL RANGE
11941,Diamond Overall Plasticoat 7801,ASH-WHITE,7802,G7802,1444,3.64,Gallon,OVERALL RANGE
11942,Diamond Overall Plasticoat 7801,OFF-WHITE,7803,G7803,1444,3.64,Gallon,OVERALL RANGE
11943,Diamond Overall Plasticoat 7801,DIAMOND PEARL,7804,G7804,1444,3.64,Gallon,OVERALL RANGE
11944,Diamond Overall Plasticoat 7801,LAVENDER WHITE,7805,G7805,1444,3.64,Gallon,OVERALL RANGE
11945,Diamond Overall Plasticoat 7801,AUTUMN WHITE,7806,G7806,1444,3.64,Gallon,OVERALL RANGE
11946,Diamond Overall Plasticoat 7801,SNOW-FIELD,7807,G7807,1444,3.64,Gallon,OVERALL RANGE
11947,Diamond Overall Plasticoat 7801,IVORY SILK,7808,G7808,1444,3.64,Gallon,OVERALL RANGE
11948,Diamond Overall Plasticoat 7801,COCKEL SHELL,7809,G7809,1444,3.64,Gallon,OVERALL RANGE
11949,Diamond Overall Plasticoat 7801,PEACH GOODESS,7810,G7810,1444,3.64,Gallon,OVERALL RANGE
11950,Diamond Overall Plasticoat 7801,SAND STONE,7811,G7811,1444,3.64,Gallon,OVERALL RANGE
11951,Diamond Overall Plasticoat 7801,CAMEO,7812,G7812,1444,3.64,Gallon,OVERALL RANGE
11952,Diamond Overall Plasticoat 7801,RUSTIC LEATHER,7813,G7813,1444,3.64,Gallon,OVERALL RANGE
11953,Diamond Overall Plasticoat 7801,COTTON CANVAS,7814,G7814,1444,3.64,Gallon,OVERALL RANGE
11954,Diamond Overall Plasticoat 7801,PEACH COUNTRY,7815,G7815,1444,3.64,Gallon,OVERALL RANGE
11955,Diamond Overall Plasticoat 7801,CAMEL,7816,G7816,1444,3.64,Gallon,OVERALL RANGE
11956,Diamond Overall Plasticoat 7801,REVIVAL MAHOGANY,7817,G7817,1444,3.64,Gallon,OVERALL RANGE
11957,Diamond Overall Plasticoat 7801,SOPHISTICATION,7818,G7818,1444,3.64,Gallon,OVERALL RANGE
11958,Diamond Overall Plasticoat 7801,HAZY BLUE,7819,G7819,1444,3.64,Gallon,OVERALL RANGE
11959,Diamond Overall Plasticoat 7801,CELESTIAL,7820,G7820,1444,3.64,Gallon,OVERALL RANGE
11960,Diamond Overall Plasticoat 7801,DELICATE PINK,7821,G7821,1444,3.64,Gallon,OVERALL RANGE
11961,Diamond Overall Plasticoat 7801,BLOSSM PINK,7822,G7822,1444,3.64,Gallon,OVERALL RANGE
11962,Diamond Overall Plasticoat 7801,PINK VIOLET,7823,G7823,1444,3.64,Gallon,OVERALL RANGE
11963,Diamond Overall Plasticoat 7801,PINK PAVILION,7824,G7824,1444,3.64,Gallon,OVERALL RANGE
11964,Diamond Overall Plasticoat Special Shade,CARNIVAL PINK,7825,G7825,1569,3.64,Gallon,OVERALL RANGE
11965,Diamond Overall Plasticoat 7801,GREEN WHIMSEY,7826,G7826,1444,3.64,Gallon,OVERALL RANGE
11966,Diamond Overall Plasticoat 7801,MODFORD GREEN,7827,G7827,1444,3.64,Gallon,OVERALL RANGE
11967,Diamond Overall Plasticoat 7801,SPRING BLOSSOM,7828,G7828,1444,3.64,Gallon,OVERALL RANGE
11968,Diamond Overall Plasticoat 7801,LACE,7829,G7829,1444,3.64,Gallon,OVERALL RANGE
11969,Diamond Overall Plasticoat 7801,ORCHAD LANE,7830,G7830,1444,3.64,Gallon,OVERALL RANGE
11970,Diamond Overall Plasticoat 7801,THUNDER GRAY,7831,G7831,1444,3.64,Gallon,OVERALL RANGE
11971,Diamond Overall Plasticoat Special Shade,FRESH ORANGE,7832,G7832,1569,3.64,Gallon,OVERALL RANGE
11972,Diamond Overall Plasticoat Special Shade,BLUE AWARD,7833,G7833,1569,3.64,Gallon,OVERALL RANGE
11973,Diamond Overall Plasticoat 7801,CORAL EXPESSION,7834,G7834,1444,3.64,Gallon,OVERALL RANGE
11974,Diamond Overall Plasticoat 7801,INDIGO,7835,G7835,1444,3.64,Gallon,OVERALL RANGE
11975,Diamond Overall Plasticoat 7801,SALSA,7836,G7836,1444,3.64,Gallon,OVERALL RANGE
11976,Diamond Overall Plasticoat 7801,LEAF GREEN,7837,G7837,1444,3.64,Gallon,OVERALL RANGE
11977,Diamond Overall Plasticoat Special Shade,RIBBON YELLOW,7838,G7838,1569,3.64,Gallon,OVERALL RANGE
11978,Diamond Overall Plasticoat Special Shade,MANGO MOOD,7839,G7839,1569,3.64,Gallon,OVERALL RANGE
11979,Diamond Overall Plasticoat 7801,AQUA,7840,G7840,1444,3.64,Gallon,OVERALL RANGE
11980,Diamond Overall Plasticoat 7801,VANILA CREAM,7845,G7845,1444,3.64,Gallon,OVERALL RANGE
11981,Diamond Overall Plasticoat 7801,COCKELSHELL,7846,G7846,1444,3.64,Gallon,OVERALL RANGE
11982,Diamond Overall Plasticoat 7801,FRESH BISCUIT,7847,G7847,1444,3.64,Gallon,OVERALL RANGE
11983,Diamond Overall Plasticoat 7801,HONEY DEW,7848,G7848,1444,3.64,Gallon,OVERALL RANGE
11984,Diamond Overall Plasticoat 7801,SWEET CREAM,7849,G7849,1444,3.64,Gallon,OVERALL RANGE
11985,Diamond Overall Plasticoat 7801,BANANA APPLE,7850,G7850,1444,3.64,Gallon,OVERALL RANGE
11986,Diamond Overall Plasticoat 7801,TILE RED,7851,G7851,1444,3.64,Gallon,OVERALL RANGE
11987,Diamond Overall Plasticoat 7801,ROSE WHITE,7852,G7852,1444,3.64,Gallon,OVERALL RANGE
11988,Diamond Overall Plasticoat 7801,CHERRY BLOSOM PINK,7853,G7853,1444,3.64,Gallon,OVERALL RANGE
11989,Diamond Overall Plasticoat 7801,PINK PAVILION,7854,G7854,1444,3.64,Gallon,OVERALL RANGE
11990,Diamond Overall Plasticoat 7801,FUNKY PINK,7855,G7855,1444,3.64,Gallon,OVERALL RANGE
11991,Diamond Overall Plasticoat 7801,PEAKING PINK,7856,G7856,1444,3.64,Gallon,OVERALL RANGE
11992,Diamond Overall Plasticoat 7801,LIME TRAF,7857,G7857,1444,3.64,Gallon,OVERALL RANGE
11993,Diamond Overall Plasticoat 7801,SPRING LEAF,7858,G7858,1444,3.64,Gallon,OVERALL RANGE
11994,Diamond Overall Plasticoat 7801,BLUE GLOW,7859,G7859,1444,3.64,Gallon,OVERALL RANGE
11995,Diamond Overall Plasticoat 7801,BLUE VISION,7860,G7860,1444,3.64,Gallon,OVERALL RANGE
11996,Diamond Overall Plasticoat 7801,JEWEL BLUE,7861,G7861,1444,3.64,Gallon,OVERALL RANGE
11997,Diamond Overall Plasticoat 7801,LAVENDER,7862,G7862,1444,3.64,Gallon,OVERALL RANGE
11998,Diamond Overall Plasticoat 7801,MEADOW SWEET,7863,G7863,1444,3.64,Gallon,OVERALL RANGE
11999,Diamond Overall Plasticoat 7801,PURPLE PARTY,7864,G7864,1444,3.64,Gallon,OVERALL RANGE
12000,Diamond Overall Plasticoat 7801,WINTER MOSS,7865,G7865,1444,3.64,Gallon,OVERALL RANGE
12001,Diamond Overall Plasticoat 7801,MAUVE,7866,G7866,1444,3.64,Gallon,OVERALL RANGE
12002,Diamond Overall Plasticoat 7801,SEA TEAL,7867,G7867,1444,3.64,Gallon,OVERALL RANGE
12003,Diamond Overall Plasticoat 7801,GRAY DRAWING,7868,G7868,1444,3.64,Gallon,OVERALL RANGE
12004,Diamond Overall Plasticoat 7801,GRADEN PATH,7869,G7869,1444,3.64,Gallon,OVERALL RANGE
12005,Diamond Overall Plasticoat 7801,FLAME ORANGE,7870,G7870,1444,3.64,Gallon,OVERALL RANGE
12006,Diamond Overall Plasticoat 7801,WHITE,7801,Q7801,393,0.91,Quarter,OVERALL RANGE
12007,Diamond Overall Plasticoat 7801,ASH-WHITE,7802,Q7802,393,0.91,Quarter,OVERALL RANGE
12008,Diamond Overall Plasticoat 7801,OFF-WHITE,7803,Q7803,393,0.91,Quarter,OVERALL RANGE
12009,Diamond Overall Plasticoat 7801,DIAMOND PEARL,7804,Q7804,393,0.91,Quarter,OVERALL RANGE
12010,Diamond Overall Plasticoat 7801,LAVENDER WHITE,7805,Q7805,393,0.91,Quarter,OVERALL RANGE
12011,Diamond Overall Plasticoat 7801,AUTUMN WHITE,7806,Q7806,393,0.91,Quarter,OVERALL RANGE
12012,Diamond Overall Plasticoat 7801,SNOW-FIELD,7807,Q7807,393,0.91,Quarter,OVERALL RANGE
12013,Diamond Overall Plasticoat 7801,IVORY SILK,7808,Q7808,393,0.91,Quarter,OVERALL RANGE
12014,Diamond Overall Plasticoat 7801,COCKEL SHELL,7809,Q7809,393,0.91,Quarter,OVERALL RANGE
12015,Diamond Overall Plasticoat 7801,PEACH GOODESS,7810,Q7810,393,0.91,Quarter,OVERALL RANGE
12016,Diamond Overall Plasticoat 7801,SAND STONE,7811,Q7811,393,0.91,Quarter,OVERALL RANGE
12017,Diamond Overall Plasticoat 7801,CAMEO,7812,Q7812,393,0.91,Quarter,OVERALL RANGE
12018,Diamond Overall Plasticoat 7801,RUSTIC LEATHER,7813,Q7813,393,0.91,Quarter,OVERALL RANGE
12019,Diamond Overall Plasticoat 7801,COTTON CANVAS,7814,Q7814,393,0.91,Quarter,OVERALL RANGE
12020,Diamond Overall Plasticoat 7801,PEACH COUNTRY,7815,Q7815,393,0.91,Quarter,OVERALL RANGE
12021,Diamond Overall Plasticoat 7801,CAMEL,7816,Q7816,393,0.91,Quarter,OVERALL RANGE
12022,Diamond Overall Plasticoat 7801,REVIVAL MAHOGANY,7817,Q7817,393,0.91,Quarter,OVERALL RANGE
12023,Diamond Overall Plasticoat 7801,SOPHISTICATION,7818,Q7818,393,0.91,Quarter,OVERALL RANGE
12024,Diamond Overall Plasticoat 7801,HAZY BLUE,7819,Q7819,393,0.91,Quarter,OVERALL RANGE
12025,Diamond Overall Plasticoat 7801,CELESTIAL,7820,Q7820,393,0.91,Quarter,OVERALL RANGE
12026,Diamond Overall Plasticoat 7801,DELICATE PINK,7821,Q7821,393,0.91,Quarter,OVERALL RANGE
12027,Diamond Overall Plasticoat 7801,BLOSSM PINK,7822,Q7822,393,0.91,Quarter,OVERALL RANGE
12028,Diamond Overall Plasticoat 7801,PINK VIOLET,7823,Q7823,393,0.91,Quarter,OVERALL RANGE
12029,Diamond Overall Plasticoat 7801,PINK PAVILION,7824,Q7824,393,0.91,Quarter,OVERALL RANGE
12030,Diamond Overall Plasticoat Special Shade,CARNIVAL PINK,7825,Q7825,419,0.91,Quarter,OVERALL RANGE
12031,Diamond Overall Plasticoat 7801,GREEN WHIMSEY,7826,Q7826,393,0.91,Quarter,OVERALL RANGE
12032,Diamond Overall Plasticoat 7801,MODFORD GREEN,7827,Q7827,393,0.91,Quarter,OVERALL RANGE
12033,Diamond Overall Plasticoat 7801,SPRING BLOSSOM,7828,Q7828,393,0.91,Quarter,OVERALL RANGE
12034,Diamond Overall Plasticoat 7801,LACE,7829,Q7829,393,0.91,Quarter,OVERALL RANGE
12035,Diamond Overall Plasticoat 7801,ORCHAD LANE,7830,Q7830,393,0.91,Quarter,OVERALL RANGE
12036,Diamond Overall Plasticoat 7801,THUNDER GRAY,7831,Q7831,393,0.91,Quarter,OVERALL RANGE
12037,Diamond Overall Plasticoat Special Shade,FRESH ORANGE,7832,Q7832,419,0.91,Quarter,OVERALL RANGE
12038,Diamond Overall Plasticoat Special Shade,BLUE AWARD,7833,Q7833,419,0.91,Quarter,OVERALL RANGE
12039,Diamond Overall Plasticoat 7801,CORAL EXPESSION,7834,Q7834,393,0.91,Quarter,OVERALL RANGE
12040,Diamond Overall Plasticoat 7801,INDIGO,7835,Q7835,393,0.91,Quarter,OVERALL RANGE
12041,Diamond Overall Plasticoat 7801,SALSA,7836,Q7836,393,0.91,Quarter,OVERALL RANGE
12042,Diamond Overall Plasticoat 7801,LEAF GREEN,7837,Q7837,393,0.91,Quarter,OVERALL RANGE
12043,Diamond Overall Plasticoat Special Shade,RIBBON YELLOW,7838,Q7838,419,0.91,Quarter,OVERALL RANGE
12044,Diamond Overall Plasticoat Special Shade,MANGO MOOD,7839,Q7839,419,0.91,Quarter,OVERALL RANGE
12045,Diamond Overall Plasticoat 7801,AQUA,7840,Q7840,393,0.91,Quarter,OVERALL RANGE
12046,Diamond Overall Plasticoat 7801,VANILA CREAM,7845,Q7845,393,0.91,Quarter,OVERALL RANGE
12047,Diamond Overall Plasticoat 7801,COCKELSHELL,7846,Q7846,393,0.91,Quarter,OVERALL RANGE
12048,Diamond Overall Plasticoat 7801,FRESH BISCUIT,7847,Q7847,393,0.91,Quarter,OVERALL RANGE
12049,Diamond Overall Plasticoat 7801,HONEY DEW,7848,Q7848,393,0.91,Quarter,OVERALL RANGE
12050,Diamond Overall Plasticoat 7801,SWEET CREAM,7849,Q7849,393,0.91,Quarter,OVERALL RANGE
12051,Diamond Overall Plasticoat 7801,BANANA APPLE,7850,Q7850,393,0.91,Quarter,OVERALL RANGE
12052,Diamond Overall Plasticoat 7801,TILE RED,7851,Q7851,393,0.91,Quarter,OVERALL RANGE
12053,Diamond Overall Plasticoat 7801,ROSE WHITE,7852,Q7852,393,0.91,Quarter,OVERALL RANGE
12054,Diamond Overall Plasticoat 7801,CHERRY BLOSOM PINK,7853,Q7853,393,0.91,Quarter,OVERALL RANGE
12055,Diamond Overall Plasticoat 7801,PINK PAVILION,7854,Q7854,393,0.91,Quarter,OVERALL RANGE
12056,Diamond Overall Plasticoat 7801,FUNKY PINK,7855,Q7855,393,0.91,Quarter,OVERALL RANGE
12057,Diamond Overall Plasticoat 7801,PEAKING PINK,7856,Q7856,393,0.91,Quarter,OVERALL RANGE
12058,Diamond Overall Plasticoat 7801,LIME TRAF,7857,Q7857,393,0.91,Quarter,OVERALL RANGE
12059,Diamond Overall Plasticoat 7801,SPRING LEAF,7858,Q7858,393,0.91,Quarter,OVERALL RANGE
12060,Diamond Overall Plasticoat 7801,BLUE GLOW,7859,Q7859,393,0.91,Quarter,OVERALL RANGE
12061,Diamond Overall Plasticoat 7801,BLUE VISION,7860,Q7860,393,0.91,Quarter,OVERALL RANGE
12062,Diamond Overall Plasticoat 7801,JEWEL BLUE,7861,Q7861,393,0.91,Quarter,OVERALL RANGE
12063,Diamond Overall Plasticoat 7801,LAVENDER,7862,Q7862,393,0.91,Quarter,OVERALL RANGE
12064,Diamond Overall Plasticoat 7801,MEADOW SWEET,7863,Q7863,393,0.91,Quarter,OVERALL RANGE
12065,Diamond Overall Plasticoat 7801,PURPLE PARTY,7864,Q7864,393,0.91,Quarter,OVERALL RANGE
12066,Diamond Overall Plasticoat 7801,WINTER MOSS,7865,Q7865,393,0.91,Quarter,OVERALL RANGE
12067,Diamond Overall Plasticoat 7801,MAUVE,7866,Q7866,393,0.91,Quarter,OVERALL RANGE
12068,Diamond Overall Plasticoat 7801,SEA TEAL,7867,Q7867,393,0.91,Quarter,OVERALL RANGE
12069,Diamond Overall Plasticoat 7801,GRAY DRAWING,7868,Q7868,393,0.91,Quarter,OVERALL RANGE
12070,Diamond Overall Plasticoat 7801,GRADEN PATH,7869,Q7869,393,0.91,Quarter,OVERALL RANGE
12071,Diamond Overall Plasticoat 7801,FLAME ORANGE,7870,Q7870,393,0.91,Quarter,OVERALL RANGE
12074,Diamond Everlast Wood Coat Varnish,DIAMOND WOODCOAT VARNISH,3100,D3100,120,0.25,Small Tin,EVERLAST WOODCOAT
12075,Diamond Everlast Wood Coat Varnish,DIAMOND WOODCOAT VARNISH,3100,Q3100,301,0.75,Quarter,EVERLAST WOODCOAT
12076,Diamond Everlast Wood Coat Varnish,DIAMOND WOODCOAT VARNISH,3100,G3100,1135,3,Gallon,EVERLAST WOODCOAT
12078,Diamond Everlast Emulsion 7201,White,7201,Q7201,265,0.91,Quarter,EVERLAST RANGE
12079,Diamond Everlast Emulsion 7201,Ash-White,7202,Q7202,265,0.91,Quarter,EVERLAST RANGE
12080,Diamond Everlast Emulsion 7201,Off-White,7203,Q7203,265,0.91,Quarter,EVERLAST RANGE
12081,Diamond Everlast Emulsion 7201,Moon Flower,7204,Q7204,265,0.91,Quarter,EVERLAST RANGE
12082,Diamond Everlast Emulsion 7201,Cream,7205,Q7205,265,0.91,Quarter,EVERLAST RANGE
12083,Diamond Everlast Emulsion 7201,Sand-Stone,7206,Q7206,265,0.91,Quarter,EVERLAST RANGE
12084,Diamond Everlast Emulsion 7201,Cool BLUE,7207,Q7207,265,0.91,Quarter,EVERLAST RANGE
12085,Diamond Everlast Emulsion 7201,Summer Pink,7208,Q7208,265,0.91,Quarter,EVERLAST RANGE
12086,Diamond Everlast Emulsion 7201,Lilac,7209,Q7209,265,0.91,Quarter,EVERLAST RANGE
12087,Diamond Everlast Emulsion 7201,Copper,7210,Q7210,265,0.91,Quarter,EVERLAST RANGE
12088,Diamond Everlast Emulsion 7201,Orange Delight,7211,Q7211,265,0.91,Quarter,EVERLAST RANGE
12089,Diamond Everlast Emulsion 7201,Apple-Green,7212,Q7212,265,0.91,Quarter,EVERLAST RANGE
12090,Diamond Everlast Emulsion 7201,Light Green,7213,Q7213,265,0.91,Quarter,EVERLAST RANGE
12091,Diamond Everlast Emulsion 7201,Lemon -Green,7214,Q7214,265,0.91,Quarter,EVERLAST RANGE
12092,Diamond Everlast Emulsion 7201,Emerld-Green,7215,Q7215,265,0.91,Quarter,EVERLAST RANGE
12093,Diamond Everlast Emulsion 7201,Olive,7216,Q7216,265,0.91,Quarter,EVERLAST RANGE
12094,Diamond Everlast Emulsion 7201,Light Blue,7217,Q7217,265,0.91,Quarter,EVERLAST RANGE
12095,Diamond Everlast Emulsion 7201,Lemon,7218,Q7218,265,0.91,Quarter,EVERLAST RANGE
12096,Diamond Everlast Emulsion 7201,Quiet Blue,7219,Q7219,265,0.91,Quarter,EVERLAST RANGE
12097,Diamond Everlast Emulsion 7201,Silver-Grey,7220,Q7220,265,0.91,Quarter,EVERLAST RANGE
12098,Diamond Everlast Emulsion 7201,Honey-Dew,7221,Q7221,265,0.91,Quarter,EVERLAST RANGE
12099,Diamond Everlast Emulsion 7201,Zephyr,7222,Q7222,265,0.91,Quarter,EVERLAST RANGE
12100,Diamond Everlast Emulsion 7201,Cameo,7223,Q7223,265,0.91,Quarter,EVERLAST RANGE
12101,Diamond Everlast Emulsion 7201,Shell-Grey,7224,Q7224,265,0.91,Quarter,EVERLAST RANGE
12102,Diamond Everlast Emulsion 7201,Sahara Sand,7225,Q7225,265,0.91,Quarter,EVERLAST RANGE
12103,Diamond Everlast Emulsion 7201,Rose-White,7227,Q7227,265,0.91,Quarter,EVERLAST RANGE
12104,Diamond Everlast Emulsion 7201,Peach Cream,7228,Q7228,265,0.91,Quarter,EVERLAST RANGE
12105,Diamond Everlast Emulsion 7201,Lavender-White,7229,Q7229,265,0.91,Quarter,EVERLAST RANGE
12106,Diamond Everlast Emulsion 7201,Badami,7230,Q7230,265,0.91,Quarter,EVERLAST RANGE
12107,Diamond Everlast Emulsion 7201,Peach,7233,Q7233,265,0.91,Quarter,EVERLAST RANGE
12108,Diamond Everlast Emulsion 7201,Parasol,7234,Q7234,265,0.91,Quarter,EVERLAST RANGE
12109,Diamond Everlast Emulsion 7201,Tile-Red,7235,Q7235,265,0.91,Quarter,EVERLAST RANGE
12110,Diamond Everlast Emulsion 7201,Cockel Shell,7236,Q7236,265,0.91,Quarter,EVERLAST RANGE
12111,Diamond Everlast Emulsion 7201,Poppy,7237,Q7237,265,0.91,Quarter,EVERLAST RANGE
12112,Diamond Everlast Emulsion 7201,Royal Blue,7238,Q7238,265,0.91,Quarter,EVERLAST RANGE
12113,Diamond Everlast Emulsion 7201,Beige,7243,Q7243,265,0.91,Quarter,EVERLAST RANGE
12114,Diamond Everlast Emulsion 7201,Rose Beige,7244,Q7244,265,0.91,Quarter,EVERLAST RANGE
12115,Diamond Everlast Emulsion 7201,Tea Rose,7258,Q7258,265,0.91,Quarter,EVERLAST RANGE
12116,Diamond Everlast Emulsion 7201,Carrival Pink,7262,Q7262,265,0.91,Quarter,EVERLAST RANGE
12117,Diamond Everlast Emulsion 7201,Diamond Pink,7245,Q7245,265,0.91,Quarter,EVERLAST RANGE
12118,Diamond Everlast Emulsion 7201,White,7201,G7201,898,3.64,Gallon,EVERLAST RANGE
12119,Diamond Everlast Emulsion 7201,Ash-White,7202,G7202,898,3.64,Gallon,EVERLAST RANGE
12120,Diamond Everlast Emulsion 7201,Off-White,7203,G7203,898,3.64,Gallon,EVERLAST RANGE
12121,Diamond Everlast Emulsion 7201,Moon Flower,7204,G7204,898,3.64,Gallon,EVERLAST RANGE
12122,Diamond Everlast Emulsion 7201,Cream,7205,G7205,898,3.64,Gallon,EVERLAST RANGE
12123,Diamond Everlast Emulsion 7201,Sand-Stone,7206,G7206,898,3.64,Gallon,EVERLAST RANGE
12124,Diamond Everlast Emulsion 7201,Cool BLUE,7207,G7207,898,3.64,Gallon,EVERLAST RANGE
12125,Diamond Everlast Emulsion 7201,Summer Pink,7208,G7208,898,3.64,Gallon,EVERLAST RANGE
12126,Diamond Everlast Emulsion 7201,Lilac,7209,G7209,898,3.64,Gallon,EVERLAST RANGE
12127,Diamond Everlast Emulsion 7201,Copper,7210,G7210,898,3.64,Gallon,EVERLAST RANGE
12128,Diamond Everlast Emulsion 7201,Orange Delight,7211,G7211,898,3.64,Gallon,EVERLAST RANGE
12129,Diamond Everlast Emulsion 7201,Apple-Green,7212,G7212,898,3.64,Gallon,EVERLAST RANGE
12130,Diamond Everlast Emulsion 7201,Light Green,7213,G7213,898,3.64,Gallon,EVERLAST RANGE
12131,Diamond Everlast Emulsion 7201,Lemon -Green,7214,G7214,898,3.64,Gallon,EVERLAST RANGE
12132,Diamond Everlast Emulsion 7201,Emerld-Green,7215,G7215,898,3.64,Gallon,EVERLAST RANGE
12133,Diamond Everlast Emulsion 7201,Olive,7216,G7216,898,3.64,Gallon,EVERLAST RANGE
12134,Diamond Everlast Emulsion 7201,Light Blue,7217,G7217,898,3.64,Gallon,EVERLAST RANGE
12135,Diamond Everlast Emulsion 7201,Lemon,7218,G7218,898,3.64,Gallon,EVERLAST RANGE
12136,Diamond Everlast Emulsion 7201,Quiet Blue,7219,G7219,898,3.64,Gallon,EVERLAST RANGE
12137,Diamond Everlast Emulsion 7201,Silver-Grey,7220,G7220,898,3.64,Gallon,EVERLAST RANGE
12138,Diamond Everlast Emulsion 7201,Honey-Dew,7221,G7221,898,3.64,Gallon,EVERLAST RANGE
12139,Diamond Everlast Emulsion 7201,Zephyr,7222,G7222,898,3.64,Gallon,EVERLAST RANGE
12140,Diamond Everlast Emulsion 7201,Cameo,7223,G7223,898,3.64,Gallon,EVERLAST RANGE
12141,Diamond Everlast Emulsion 7201,Shell-Grey,7224,G7224,898,3.64,Gallon,EVERLAST RANGE
12142,Diamond Everlast Emulsion 7201,Sahara Sand,7225,G7225,898,3.64,Gallon,EVERLAST RANGE
12143,Diamond Everlast Emulsion 7201,Rose-White,7227,G7227,898,3.64,Gallon,EVERLAST RANGE
12144,Diamond Everlast Emulsion 7201,Peach Cream,7228,G7228,898,3.64,Gallon,EVERLAST RANGE
12145,Diamond Everlast Emulsion 7201,Lavender-White,7229,G7229,898,3.64,Gallon,EVERLAST RANGE
12146,Diamond Everlast Emulsion 7201,Badami,7230,G7230,898,3.64,Gallon,EVERLAST RANGE
12147,Diamond Everlast Emulsion 7201,Peach,7233,G7233,898,3.64,Gallon,EVERLAST RANGE
12148,Diamond Everlast Emulsion 7201,Parasol,7234,G7234,898,3.64,Gallon,EVERLAST RANGE
12149,Diamond Everlast Emulsion 7201,Tile-Red,7235,G7235,898,3.64,Gallon,EVERLAST RANGE
12150,Diamond Everlast Emulsion 7201,Cockel Shell,7236,G7236,898,3.64,Gallon,EVERLAST RANGE
12151,Diamond Everlast Emulsion 7201,Poppy,7237,G7237,898,3.64,Gallon,EVERLAST RANGE
12152,Diamond Everlast Emulsion 7201,Royal Blue,7238,G7238,898,3.64,Gallon,EVERLAST RANGE
12153,Diamond Everlast Emulsion 7201,Beige,7243,G7243,898,3.64,Gallon,EVERLAST RANGE
12154,Diamond Everlast Emulsion 7201,Rose Beige,7244,G7244,898,3.64,Gallon,EVERLAST RANGE
12155,Diamond Everlast Emulsion 7201,Tea Rose,7258,G7258,898,3.64,Gallon,EVERLAST RANGE
12156,Diamond Everlast Emulsion 7201,Carrival Pink,7262,G7262,898,3.64,Gallon,EVERLAST RANGE
12157,Diamond Everlast Emulsion 7201,Diamond Pink,7245,G7245,898,3.64,Gallon,EVERLAST RANGE
12158,Diamond Everlast Emulsion 7201,White,7201,K7201,3328,14.56,Drum,EVERLAST RANGE
12159,Diamond Everlast Emulsion 7201,Ash-White,7202,K7202,3328,14.56,Drum,EVERLAST RANGE
12160,Diamond Everlast Emulsion 7201,Off-White,7203,K7203,3328,14.56,Drum,EVERLAST RANGE
12161,Diamond Everlast Emulsion 7201,Moon Flower,7204,K7204,3328,14.56,Drum,EVERLAST RANGE
12162,Diamond Everlast Emulsion 7201,Cream,7205,K7205,3328,14.56,Drum,EVERLAST RANGE
12163,Diamond Everlast Emulsion 7201,Sand-Stone,7206,K7206,3328,14.56,Drum,EVERLAST RANGE
12164,Diamond Everlast Emulsion 7201,Cool BLUE,7207,K7207,3328,14.56,Drum,EVERLAST RANGE
12165,Diamond Everlast Emulsion 7201,Summer Pink,7208,K7208,3328,14.56,Drum,EVERLAST RANGE
12166,Diamond Everlast Emulsion 7201,Lilac,7209,K7209,3328,14.56,Drum,EVERLAST RANGE
12167,Diamond Everlast Emulsion 7201,Copper,7210,K7210,3328,14.56,Drum,EVERLAST RANGE
12168,Diamond Everlast Emulsion 7201,Orange Delight,7211,K7211,3328,14.56,Drum,EVERLAST RANGE
12169,Diamond Everlast Emulsion 7201,Apple-Green,7212,K7212,3328,14.56,Drum,EVERLAST RANGE
12170,Diamond Everlast Emulsion 7201,Light Green,7213,K7213,3328,14.56,Drum,EVERLAST RANGE
12171,Diamond Everlast Emulsion 7201,Lemon -Green,7214,K7214,3328,14.56,Drum,EVERLAST RANGE
12172,Diamond Everlast Emulsion 7201,Emerld-Green,7215,K7215,3328,14.56,Drum,EVERLAST RANGE
12173,Diamond Everlast Emulsion 7201,Olive,7216,K7216,3328,14.56,Drum,EVERLAST RANGE
12174,Diamond Everlast Emulsion 7201,Light Blue,7217,K7217,3328,14.56,Drum,EVERLAST RANGE
12175,Diamond Everlast Emulsion 7201,Lemon,7218,K7218,3328,14.56,Drum,EVERLAST RANGE
12176,Diamond Everlast Emulsion 7201,Quiet Blue,7219,K7219,3328,14.56,Drum,EVERLAST RANGE
12177,Diamond Everlast Emulsion 7201,Silver-Grey,7220,K7220,3328,14.56,Drum,EVERLAST RANGE
